data_no,event_date,year,event_type,sub_event_type,actor1,assoc_actor_1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
4541,17-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Abolish ICE; LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 17 December 2020, around 130 people and Musicians United participated in an Abolish ICE/Free Them All/Stonewall march in New York-Manhattan (New York) calling on inmates and Immigration and Customs Enforcement (ICE) detainees to be released from prisons due to coronavirus. [size=around 130]",0,1612546512
4542,17-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Twitter,"On 17 December 2020, people gathered outside the home of Assemblywoman Cathy Nolan in New York-Queens (New York) to protest her lack of action around housing, tenants' rights, canceling rent and mortgage payments, and extending an eviction moratorium during the ongoing coronavirus pandemic. [size=no report]",0,1612546512
4611,17-Dec-20,2020,Riots,Mob violence,Rioters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 17 December 2020, six people confronted an Asian woman in New York - Manhattan (New York) about not wearing a mask during the ongoing coronavirus pandemic at a subway station. The group made anti-Asian comments and punched the victim in the face multiple times. [size=six]",0,1614122725
4631,16-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York; Count Love,"On 16 December 2020, people gathered to protest at City Hall in New York-Manhattan (New York) against mega-developments and rezoning plans as protesters believe they are racist and disproportionately affect Black, Latino, and Asian residents. [size=no report]",0,1612546512
4632,16-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States); Unite Here,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 16 December 2020, workers and Unite Here Local 100 from the 21 Club rallied in New York-Manhattan (New York) claiming they will return to work at the 21 Club after it announced it was closing indefinitely due to coronavirus. [size=no report]",0,1612546512
4748,15-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States); Latinx Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Fox Business; Crowd Counting Consortium,"On 15 December 2020, more than 1000 restaurant workers, members of Brooklyn Allied Bars and Restaurants, and supporters hosted by the New York State Latino Restaurant, Bar, & Lounge Association demonstrated in Times Square New York-Manhattan (New York) for financial relief due to wage losses caused by coronavirus restrictions on restaurants. [size=more than 1000]",0,1612546512
4948,12-Dec-20,2020,Riots,Mob violence,Rioters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,PIX11,"On 12 December 2020, a 17-year-old girl was playing at a playground in New York-Bronx (New York) when group of people approached her and threw cans of food at her and said anti-gay slurs. The victim tore a ligament in her knee as a result of the attack. Police are searching for at least three suspects. [size=at least three]",0,1612546511
4992,12-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Christian Group (United States); African American Group (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,AM New York,"On 12 December 2020, religious leaders from various historically Black churches organized by TBS New Direction marched to Bronx Borough Courthouse in New York-Bronx (New York) calling for peace due to a rise in gun violence. [size=no report]",0,1612546511
4993,12-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Daily News,"On 12 December 2020, more than 50 people affiliated with Freedom Agenda NYC marched in front of Gracie Mansion, the Mayor's residence, in New York-Manhattan (New York) demanding Mayor de Blasio close Rikers Island prison or improve living conditions amid the coronavirus pandemic. [size=more than 50]",0,1612546511
4994,12-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Teachers (United States); Students (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; New York Daily News,"On 12 December 2020, a group of about 50 parents, teachers, and students protested outside the Adam Clayton Powell State Building in Harlem New York-Manhattan (New York) in support of Governor Cuomo closing schools due to coronavirus. [size=about 50] [schools]",0,1612546511
5072,11-Dec-20,2020,Protests,Excessive force against protesters,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Bergen Record; USA Today,"On 11 December 2020, people protested in New York-Manhattan (New York) to increase public awareness and in solidarity with Immigration and Customs Enforcement (ICE) detainees on hunger strike against living conditions amid the coronavirus in Bergen County Jail in New Jersey. One protester was arrested after five police officers shoved him into barricades. While protesters were in the street during the protest, a car rammed through the group and injured six people. All six were taken to the hospital but did not have life threatening injuries. The driver was arrested on reckless endangerment charges. [size=no report] [car ramming]",0,1612546511
5146,10-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,CBS2 (New York),"On 10 December 2020, about two dozen taxi drivers from New York Taxi Workers Alliance gathered outside City Hall in New York-Manhattan (New York) urging Congress to pass the coronavirus relief package. They ran a caravan to Washington DC after the rally. [size=about two dozen]",0,1612546511
5147,10-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 10 December 2020, laundry workers, Workers United, and the Laundry, Distribution and Food Service Joint Board, protested in New York-Manhattan (New York) calling for wage increases, to keep their pensions, personal protective equipment, and socially distanced work environments amid the coronavirus pandemic. [size=no report]",0,1612546511
5148,10-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Indypendent,"On 10 December 2020, people demonstrated in Washington Square New York-Manhattan (New York) in support of the Black Lives Matter movement and for Casey Goodson, a Black man who was killed by police in Ohio on 4 December 2020 after police reportedly mistook a sandwich he was holding for a gun. They also protested against the execution of Brandon Bernard, a Black man, on 10 December 2020. [size=no report]",0,1612546511
5176,9-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 9 December 2020, City Council candidate Marni Halasa, homeless individuals, and others protested across the street from Hotel Central in New York-Manhattan (New York) to call attention to rising homelessness, rising evictions, and against removing homeless people from the hotels they are being temporarily housed in due to the coronavirus pandemic. [size=no report]",0,1612546511
5240,8-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 8 December 2020, about 50 people, organized by National Mobilization Against Sweatshops, the National Lower East Side Workers Center, and East River Park Action, protested outside the headquarters of National Mobilization Against Sweatshops in New York-Manhattan (New York) against reconstruction of East River Park and the proposed East Side Coastal Resiliency Project. The demonstrators also held signs with a photo of Council Member Margaret Chin, who supports the projects, as Godzilla that said ''Chinzilla''. The signs have drawn controversy from elected officials but residents say the photo is not meant to be racist, it is just a representation of how they feel Council Member Chin is destroying the area. [size=about 50]",0,1612546511
5241,8-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),MRNY: Make the Road New York; Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Common Dreams,"On 8 December 2020, hundreds of people including, including Make the Road NY, Strong Economy For All, Street Vendor Project, Laundry Workers Center, 4TaxFairness, and #FundExcludedWorkers, protested in a ''#MakeTheBillionairesPay'' rally in Central Park in New York-Manhattan (New York) demanding Governor Cuomo tax the rich to support those struggling during the coronavirus pandemic. [size=hundreds]",0,1612546511
5242,8-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,QNS,"On 8 December 2020, about a dozen parents rallied in front of P.S. 71 Forest Elementary School in Ridgewood New York-Queens (New York) against kids being in school but teachers teaching from home amid the coronavirus pandemic as they believe their kids are not learning this way. [size=about a dozen]",0,1612546511
5306,7-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,QNS,"On 7 December 2020, parents rallied in front of P.S. 71 Forest Elementary School in Ridgewood New York-Queens (New York) against kids being in school but teachers teaching from home amid the coronavirus pandemic as they believe their kids are not learning this way. [size=no report]",0,1612546511
5371,6-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Students (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Post,"On 6 December 2020, about 70 parents and students protested at City Hall in New York-Manhattan (New York) against hybrid learning due to coronavirus with signs saying, ''Safest place for children is in school'' and ''Home detention is not education''. [size=about 70]",0,1612546511
5372,6-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,West Side Rag,"On 6 December 2020, more than 30 cyclists participated in ''The Hunt for Safe Bike Paths'' protest in New York-Manhattan (New York) calling on government officials to take action on safe bicycle paths as their neighborhood's paths are unclear and are badly paved which has caused issues with pedestrians and drivers. [size=more than 30]",0,1612546511
5443,5-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Indian Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 5 December 2020, hundreds of South Asian New Yorkers including Indian American protested in front of the Indian Consulate in New York - Manhattan (New York) against three bills India has passed which would take money from farmers by allowing companies to buy crops at lower prices. [size=hundreds]",0,1612913871
5663,2-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Fox Business; Crowd Counting Consortium,"On 2 December 2020, droves of Amazon employees protested in front of Jeff Bezos' home in New York-Manhattan (New York) to bring attention to the fact that CEOs' profits significantly increased during the coronavirus pandemic and that they are putting employees lives at risk and employees want stricter safety measures. [size=droves]",0,1612546510
5768,1-Dec-20,2020,Protests,Peaceful protest,Protesters (United States),Indian Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York; Twitter,"On 1 December 2020, Indian Americans in hundreds of cars participated in a caravan protest proceeded through New York - Manhattan (New York) in support of the farmers in India protesting a farm bill the government wants to pass which would take away some profits from farmers. [size=hundreds of cars]",0,1612913871
5812,30-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States); SEIU: Service Employees International Union; Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 30 November 2020, about 50 home health workers protested in front of the 1199 SEIU headquarters in New York-Manhattan (New York) demanding that the union and government officials end 24-hour shifts as they are exploiting workers. [size=about 50]",0,1612546510
5820,30-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),SEIU: Service Employees International Union; Labour Group (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,32BJ SEIU; Crowd Counting Consortium,"On 30 November 2020, Chipotle employees protested as part of the #ProtectAllWorkers movement of the SEIU in New York-Bronx (New York) demanding safer work conditions amid the coronavirus pandemic. [size=no report]",0,1614124492
5878,29-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Indypendent; CBS2 (New York),"On 29 November 2020, people demonstrated in front of the Lucerne Hotel in New York-Manhattan (New York) in support of 200 homeless men who were at risk of being moved to the Radisson hotel amid resident complaints, but a judge decided that they could not stop the city from moving the men but that the court would not force their removal. The demonstrators then demanded that Mayor de Blasio not move the men to the Radisson and instead move other homeless people without shelter to the Radisson. [size=no report]",0,1612546510
6030,27-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; African American Group (United States); Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Spectrum News NY1,"On 27 November 2020, protesters associated with the Black Lives Matter movement gathered at Central Park in New York-Manhattan (New York) and marched to Harlem in support of Black owned businesses which have been devastated by coronavirus. [size=no report]",0,1612546509
6031,27-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; News 8 (Rochester); KXAN,"On 27 November 2020, people marched in New York-Manhattan (New York) against Amazon for not paying employees enough, for employees risking their lives working during the coronavirus pandemic, for employees facing threats and intimidation when speaking out against Amazon, for Amazon's negative impact on the environment, and for Jeff Bezos becoming even richer during the coronavirus pandemic. [size=no report]",0,1612546509
6032,27-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Daily News,"On 27 November 2020, Black Lives Matter activists organized by Black Lives Matter of Greater NY protested outside the Manhattan Detention Center in New York-Manhattan (New York) demanding an officer and captain be fired for finding an inmate hanging in his jail cell and not calling for help until 15 minutes later as well as demanding the release of surveillance footage from inside the jail. [size=no report]",0,1612546509
6033,27-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Rise and Resist NY; Twitter,"On 27 November 2020, people demonstrated at Corona Plaza in New York-Queens (New York) demanding more hospitals be built in Queens as there are not enough to support the population especially during the coronavirus pandemic. [size=no report]",0,1612546509
6121,25-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 25 November 2020, about a dozen parents and Brooklyn Borough President Eric Adams rallied outside Gracie Manson, the home of Mayor Bill de Blasio, in New York-Manhattan (New York) demanding he put forward a plan on how to reopen schools during the ongoing coronavirus pandemic, organized by Keep NYC Schools Open. [size=about a dozen]",0,1612546509
6122,25-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; Rise and Resist NY,"On 25 November 2020, laundry workers, organized by Laundry Workers Center protested in New York-Manhattan (New York) calling for better work conditions, ending wage theft, and ending discrimination in the workplace. [size=no report]",0,1612546509
6209,24-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; Make the Road New York,"On 24 November 2020, people protested in New York-Manhattan (New York) calling for Governor Cuomo to tax the rich in order to help ''Excluded Workers'' who have not received relief during the coronavirus pandemic and to help with food insecurity. [size=no report]",0,1612546509
6319,23-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; Release Aging People in Prison Campaign,"On 23 November 2020, protesters at Governor Cuomo's office in New York-Manhattan (New York) demanded Governor Cuomo grant clemency to those with pending clemency applications and release prisoners due to coronavirus. [size=no report]",0,1612546509
6379,22-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; ABC7 (New York),"On 22 November 2020, Rep. Carolyn Maloney and others rallied in front of Strand Bookstore in New York-Manhattan (New York) calling on congress to pass another stimulus bill to provide relief from the coronavirus pandemic. [size=no report]",0,1612546509
6381,22-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; LGBT (United States); Women (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 22 November 2020, about 50 people marched from Union Square in New York-Manhattan (New York) to Washington Park as part of a Black Trans Lives Matter and End Police Rioting rally and chanted the names of those who have been killed by police. [size=about 50]",0,1612546509
6383,22-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AM New York,"On 22 November 2020, a small group of people participated in a ''Freedom, anti lock-down and enlightenment rally and march'' at Union Square in New York-Manhattan (New York) against lockdowns and mask mandates, organized by Liberate New York. About 80 people also protested in Washington Square Park against mask mandates and coronavirus restrictions with signs saying, ''Medical Freedom Now'' and ''Stop Covid Tyranny'' and ''No More Lockdowns''. [size=about 80]",0,1612546509
6485,21-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,News 12; Crowd Counting Consortium,"On 21 November 2020, individuals from the ''Rumble in the Bronx'' underground fight club rallied at the Grand Concourse in New York-Bronx (New York) against gun violence, promoting their way of fighting as a better alternative chanting, ''guns down, gloves up''. [size=no report]",0,1612546509
6486,21-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Refuse Fascism,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; AM New York,"On 21 November 2020, about 25 Refuse Fascism activists protested at Columbus Circle in New York-Manhattan (New York) against President Trump's refusal to concede the election by lining up body bags to represent those lost to coronavirus. [size=about 25]",0,1612546509
6487,21-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter; Crowd Counting Consortium,"On 21 November 2020, people from an activist group 'Rise and Resist' held demonstrations around New York-Manhattan including NYC AIDS Memorial and Lenox Hill Hospital (New York) demanding Emily Murphy, the General Services Administrator in charge of administering the presidential transition, ''Do Her Job'' in allowing the presidential transition after the election. [size=no report]",0,1612546509
6617,19-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Cancel the Rents Movement,United States,New York,New York,New York City,40.7142,-74.0059,Twitter; Crowd Counting Consortium,"On 19 November 2020, people protested at Senator Brian Kavanaugh's home in New York City (New York) demanding relief by canceling rent and evictions due to coronavirus. On the same day, people and the Ridgewood Tenants Union protested outside of Cathy Nolan's home in New York City (New York) demanding she protect tenants from evictions. [size=no report]",0,1612546508
6618,19-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Health Workers (United States),United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,ABC7 (New York),"On 19 November 2020, nurses protested at Montefiore Hospital in New York-Bronx (New York ) because they lack PPE and are not able to handle a surge in coronavirus cases and want a demand in the number of nurses to help, they marched to a nearby cemetery to lay roses on graves of patients that died of coronavirus. [size=no report]",0,1612546508
6619,19-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Twitter,"On 19 November 2020, hundreds marched in New York-Manhattan (New York) in support of Trans people as part of Trans Awareness Week. [size=hundreds]",0,1612546508
6620,19-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York Daily News; Twitter,"On 19 November 2020, dozens of parents and elected officials including city council member Mark Treyger and public advocate Jumaane Williams protested outside City Hall in New York-Manhattan (New York) against closing schools due to coronavirus. [size=dozens]",0,1612546508
6697,18-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021),United States,New York,Queens,New York - Queens,40.7308,-73.7958,QNS; Twitter,"On 18 November 2020, tenants and supporters rallied outside their apartment building in Astoria New York-Queens (New York) over the lack of action from their landlord when tenants asked to have the heat turned on in their building. The Legal Aid Society was in attendance as well as a state assemblyman Zohran Mamdani. [size=no report]",0,1612546508
6706,18-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Pakistani American Group (United States); Indian Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Dunya News,"On 18 November 2020, people with Kashmiri and Pakistani heritage protested at the Indian Consulate in New York - Manhattan (New York) to highlight atrocities carried out by India in Jammu and Kashmir. They also waved Kashmir flags, and held a banner that said Kashmir Mission USA. [size=no report]",0,1612913871
6754,17-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),APWU: American Postal Workers Union; Labour Group (United States); AFL-CIO: American Federation of Labor and Congress of Industrial Organizations; UAW: United Automobile Workers; UFCW: United Food and Commercial Workers; CWA: Communications Workers of America,United States,New York,New York,New York City,40.7142,-74.0059,People's World; Crowd Counting Consortium,"On 17 November 2020, postal workers, unionists, and supporters rallied in New York City (New York) against Postmaster DeJoy's destruction of the postal service, attended by APWU, UCFW, News Guild (under CWA), and UAW. [size=no report]",0,1612546508
6756,17-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Crowd Counting Consortium; QNS,"On 17 November 2020, people protested in Flushing in New York-Queens (New York) against the Special Flushing Waterfront District development plan as they believe it will gentrify their neighborhood. A counter-protest was held in support of the project which supporters believe will help the neighborhood by bringing jobs. [size=no report] [counter-protest]",0,1612546508
6766,17-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States); APWU: American Postal Workers Union; AFL-CIO: American Federation of Labor and Congress of Industrial Organizations,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,New York City Central Labor Council; Crowd Counting Consortium,"On 17 November 2020, postal workers, members of APWU and their supporters gathered at the James A. Farley Post Office in New York-Manhattan (New York) calling on congress to pass emergency coronavirus relief to save the USPS and reverse Post Master DeJoy's policies. [size=no report]",0,1612546509
7028,14-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Students (United States),United States,New York,New York,New York City,40.7142,-74.0059,Spectrum News NY1,"On 14 November 2020, students and parents protested in Foley Square in New York City (New York) against possible in-person school closures due to coronavirus. [size=no report]",0,1612546508
7029,14-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Government of the United States (2017-2021); Students (United States); Former Government of the United States (2017-2021),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 14 November 2020, people and NYC Mayoral Candidates Maya Wiley and Dianne Morales, Manhattan Borough President Gale Brewer and former Manhattan Borough President Ruth Messinger and councilmember Helen Rosenthal rallied at the Lucerne Hotel in New York-Manhattan (New York) in support of the hotel continuing to house homeless people currently sheltering there. [size=no report]",0,1612546508
7109,13-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Storyful; Chronicle (Australia); Crowd Counting Consortium,"On 13 November 2020, people demonstrated outside the law offices of Jones Day in New York-Manhattan (New York) against their involvement in President Trump's election lawsuits. They carried signs saying, 'Jones Day is killing democracy for profit' and 'Stop the GOP Coup'. [size=no report] [count every vote]",0,1612546508
7160,13-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),SEIU: Service Employees International Union; Labour Group (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 13 November 2020, about 20 security workers from 32BJ SEIU union demonstrated in front of City Hall in New York-Manhattan (New York). The security guards work at homeless shelters but they do not get the same benefits as being directly employed by the city and are urging City Council members to sponsor bills that would bring their wages and benefits in line with what city employees doing the same job receive. [size=about 20]",0,1612546508
7223,12-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Labour Group (United States),United States,New York,New York,New York City,40.7142,-74.0059,AM New York,"On 12 November 2020, cab drivers assembled outside City Hall in New York City (New York) calling for the City to help those who purchased medallions and ended up in financial hardship as a result owing to the ongoing coronavirus pandemic. [size=no report]",0,1612546508
7224,12-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),BLM: Black Lives Matter; LGBT (United States); Latinx Group (United States),United States,New York,New York,New York City,40.7142,-74.0059,Twitter,"On 12 November 2020, about 100 people attended the 'Love Legacy Liberation' rally at Stonewall Inn in New York City (New York) in support of trans rights, Black Lives Matter, and Brown Lives Matter. [size=about 100]",0,1612546508
7226,12-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,AM New York,"On 12 November 2020, parents and others protested at Nathaniel Hawthorne Middle School in New York-Queens (New York) in support of ending the delay on students taking the Specialized High School Admissions Test (SHSAT) due to coronavirus. [size=no report]",0,1612546508
7513,8-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),Refugees/IDPs (International),United States,New York,New York,New York City,40.7142,-74.0059,News12 (Bronx); Crowd Counting Consortium,"On 8 November 2020, people and refugees, organized by the National TPS Alliance, gathered to protest in New York City (New York) against the Trump Administration ending the Temporary Protected Status (TPS) program. [size=no report]",0,1612546508
7668,7-Nov-20,2020,Protests,Protest with intervention,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Twitter,"On 7 November 2020, a crowd of about 1000 held a ''Protect the Result'' march in New York-Manhattan (New York) against Trump's efforts to contest the results of the 2020 election. Police intervened and at least two people were arrested. [size=about 1000] [count every vote]",0,1612546507
7749,6-Nov-20,2020,Strategic developments,Change to group/activity,Military Forces of the United States (2017-2021) National Guard,,United States,New York,New York,New York City,40.7142,-74.0059,NBC4 New York,"Movement of forces: On 6 November 2020, Governor Cuomo mobilized National Guard members in New York City (New York) to enforce coronavirus testing at New York airports.",0,1612546507
7750,6-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Spectrum News NY1,"On 6 November 2020, hundreds of protesters, organized by justiceforgeorgenyc marched around Washington Square Park in New York-Manhattan (New York) in support of racial justice and against the NYPD's aggressive arrests and in support of Joe Biden's potential presidential election win. [size=hundreds]",0,1612546507
7806,6-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York City,40.7142,-74.0059,Count Love; Al Jazeera,"On 6 November 2020, people gathered in New York City (New York) against Biden and in support of President Trump. [size=no report]",0,1613520436
7907,5-Nov-20,2020,Protests,Protest with intervention,Protesters (United States),LGBT (United States); Civilians (United States); Journalists (United States); Government of the United States (2017-2021),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,ABC7 (New York),"On 5 November 2020, hundreds of people gathered at Stonewall Inn in New York-Manhattan (New York) for a weekly rally in support of trans people. After a peaceful protest, the protesters tried to intervene an incident where police tried to arrest a homeless man who was trying to assault a police officer with a chain. As tensions rose, police dispersed the crowd and made 19 arrests. At one point, police used their bicycles to shove news reporters covering the march as well as pushed a Public Advocate Jumaane Williams. [size=hundreds]",0,1612546507
8023,4-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,AP; USA Today; New York Times,"On 4 November 2020, thousands of protesters gathered for a 'Count Every Vote' rally in New York-Manhattan (New York) calling for all votes to be counted. [size=thousands] [count every vote]",0,1612546507
8024,4-Nov-20,2020,Riots,Violent demonstration,Rioters (United States),LGBT (United States),United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Gothamist; New York Times,"On 4 November 2020, hundreds of demonstrators gathered at the New York Public Library and then marched to Washington Park in New York-Manhattan (New York) for the 'We Choose Freedom' march in support of trans-rights. Demonstrators shut down traffic, chanted anti-police slogans, started garbage can fires, blocked subway entrances, threw garbage and eggs, and both demonstrators and cops shoved each other on and off the street and sidewalks while police tried to corral demonstrators, at least 58 people were arrested. [size=hundreds]",0,1612546507
8180,3-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York City,40.7142,-74.0059,Yahoo News; Crowd Counting Consortium; Storyful,"On 3 November 2020, protesters marched in New York City (New York) against President Trump chanting: 'No fascist USA' and held signs that said 'Trump/Pence out now'. [size=no report]",0,1612546507
8310,1-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Bronx,New York - Bronx,40.8451,-73.8649,Spectrum News NY1,"On 1 November 2020, people rallied at Ferry Point Park in New York-Bronx (New York) in support of Trump with flags saying, 'Make America Great Again' and after the rally, led a caravan through the Bronx which occasionally ran red lights and obstructed traffic. [size=no report]",0,1612546507
8312,1-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,New York,New York - Manhattan,40.7834,-73.9663,Crowd Counting Consortium; Twitter,"On 1 November 2020, people protested in front of the Nigerian Consulate in New York-Manhattan (New York) demanding an end to the Special Anti-Robbery Squad (SARS) group who has been attacking protesters in Nigeria. [size=no report]",0,1612546507
8313,1-Nov-20,2020,Protests,Peaceful protest,Protesters (United States),,United States,New York,Queens,New York - Queens,40.7308,-73.7958,Political Research Associates; Wave (Rockaway Beach); Crowd Counting Consortium,"On 1 November 2020, a Trump caravan of over 200 protesters blocked streets and threatened counter-protesters in New York-Queens (New York). Some pro-Trump supporter's cars also had effigies strapped to the hood with antifa written on their backs. The Trump caravan ended up in a rally in the Riis Park. [size=over 200] [counter-protest]",0,1612546507
